,Client,ActBal_CC,TransactionsDeb,TransactionsCred,Count_MF,Sex_F,VolumeDeb_CA,ActBal_MF,TransactionsDebCashless_Card,VolumeCred_CA,VolumeDeb_PaymentOrder,ActBal_CL,VolumeCred,Sex_M,TransactionsDeb_CA,VolumeDeb,Predicted_revenue
0,1217,-0.19049600623940308,-0.9467787022042593,-0.7276359118629011,-0.17365097364395896,0,-0.10820334030581412,-0.21611808231326896,-0.6763634142627257,-0.8993027978921884,0.929591223192457,-0.22111331809394075,-0.8705083604730769,1,-1.0183494261420283,-0.19069828696231692,11.283204549706651
1,1038,-0.19049600623940308,-1.01028215174235,-0.7276359118629011,-0.17365097364395896,0,-0.9730167293457558,-0.21611808231326896,-0.6763634142627257,-0.8992985712806026,-0.7004394209031,-0.22111331809394075,-0.8705046576032099,1,-1.0996400189400133,-0.8953846146063703,11.66744554159068
2,1219,-0.19049600623940308,-0.1847373077471725,-0.5660478560656216,-0.17365097364395896,0,-0.5268681500739403,-0.21611808231326896,-0.28751336773537467,-0.5256334469232822,-0.13832335328674714,-0.22111331809394075,-0.5431423482787455,1,-0.042862312566210196,-0.5318439850380796,11.16919058364308
3,461,-0.19049600623940308,0.13277993994328033,-0.08128368867378302,-0.17365097364395896,1,0.952782155870475,-0.21611808231326896,-0.28751336773537467,0.6755465114908772,0.9425499668130165,-0.22111331809394075,0.5093018001631255,0,0.36359065142371405,0.6738373255286942,12.039371723747125
4,1048,-0.19049600623940308,-0.8197718031280782,-0.5660478560656216,-0.17365097364395896,1,-0.31770438380074,-0.21611808231326896,-0.6763634142627257,-0.11470305668957828,-0.7004394209031,-0.22111331809394075,-0.18313250858637503,0,-0.8557682405460587,-0.3614085498340889,12.568632421657522
5,191,-0.19049600623940308,0.1962833894813709,-0.24287174447106255,-0.17365097364395896,0,0.2321651568788863,-0.21611808231326896,-0.0282800033838073,0.17514067517474788,1.1024543429681466,-0.22111331809394075,0.07079515878563561,1,0.4448812442216989,0.0866482820970275,10.931915221352575
6,689,-0.19049600623940308,-0.6927649040518971,-0.40445980026834205,-0.17365097364395896,1,0.1266670039565983,-0.21611808231326896,-0.28751336773537467,0.25340753156928353,-0.7004394209031,-0.22111331809394075,0.1393635564838391,0,-0.6931870549500889,0.0006839493308932255,12.798544584077126
7,186,-0.19049600623940308,1.1488351325527295,2.827301315677248,-0.17365097364395896,0,0.5329775220555945,-0.21611808231326896,-0.157896685559591,0.5465107494410273,-0.15389014593785974,6.1726206733817826,0.938121733968652,1,0.36359065142371405,0.9640137662122904,11.774642675184008
8,363,-0.19049600623940308,-0.6292614545138064,-0.5660478560656216,-0.17365097364395896,0,-0.40556942412719804,-0.21611808231326896,-0.157896685559591,-0.4226370703781662,-0.6596886548007111,-0.22111331809394075,-0.45290879561350145,1,-0.6118964621521041,-0.4330046807227247,11.805413584604091
9,308,-0.19049600623940308,-0.24824075728526307,-0.40445980026834205,-0.17365097364395896,1,-0.6094059399239123,-0.21611808231326896,-0.546746732086942,-0.7394611851811725,-0.4637589713804251,-0.22111331809394075,-0.7304735644689748,0,-0.12415290536419504,-0.5990992481484281,11.597622920108106
10,328,-0.19049600623940308,-0.9467787022042593,-0.5660478560656216,-0.17365097364395896,1,-0.970638492525896,-0.21611808231326896,-0.6763634142627257,0.6160246774789715,-0.7004394209031,-0.22111331809394075,0.45704690060060754,0,-1.0183494261420283,-0.8934467272053492,12.605317734206377
11,1381,-0.19049600623940308,-0.6292614545138064,-0.40445980026834205,-0.17365097364395896,0,-0.9039181395614644,-0.21611808231326896,-0.0282800033838073,-0.28432120623576146,-0.7004394209031,-0.22111331809394075,-0.33173237921728543,1,-0.6118964621521041,-0.8390801770276104,11.559810737794605
12,932,-0.19049600623940308,-0.6292614545138064,-0.5660478560656216,1.1679334715652223,1,-0.8224150989314787,1.3515575803011044,-0.6763634142627257,-0.8992935761941833,-0.4223667882195846,-0.22111331809394075,-0.8703343255893299,0,-0.6118964621521041,-0.7726680711082881,10.646691083516012
13,1274,-0.19049600623940308,-0.31174420682335363,-0.08128368867378302,0.9762785508210536,0,2.0534625866036977,-0.21611808231326896,-0.4171300499111584,0.16962802095472962,4.571731694359569,-0.22111331809394075,0.06596560660552168,1,-0.20544349816217988,1.5707180404585674,10.084793933597624
14,204,-0.19049600623940308,-0.6292614545138064,-0.5660478560656216,-0.17365097364395896,1,-0.4920507630311922,-0.21611808231326896,-0.6763634142627257,-0.5235366633393526,-0.6124177661219399,-0.22111331809394075,-0.5413053882002008,0,-0.6118964621521041,-0.5034733134871301,12.125162724622182
15,550,-0.19049600623940308,-0.43875110589953475,-0.5660478560656216,-0.17365097364395896,1,0.1118181580667825,-0.21611808231326896,-0.6763634142627257,0.05456966341882714,0.5927453905901101,-0.22111331809394075,-0.03483526341095518,0,-0.36802468375814956,-0.01141551491475519,11.983359908024703
16,1116,2.002534287749258,2.8634282700811746,2.665713259879969,-0.17365097364395896,0,1.0530555387028782,-0.21611808231326896,1.915970229252948,0.5823731645083713,0.3658451249320086,7.214241189133571,0.6224564539293759,1,2.8023084353632592,1.006923173732028,9.425003046110662
17,469,-0.19049600623940308,-0.1847373077471725,-0.08128368867378302,-0.17365097364395896,0,0.9035375194650682,-0.21611808231326896,-0.6763634142627257,0.6972878172503597,1.1022114684021764,-0.22111331809394075,0.5282402964099513,1,-0.042862312566210196,0.6337107243168227,11.885351973895588
18,262,-0.19049600623940308,-0.1847373077471725,-0.5660478560656216,-0.17365097364395896,1,-0.3593754169516296,-0.21611808231326896,-0.546746732086942,0.14827517922371583,0.2521504875063435,-0.22111331809394075,0.04725870803764756,0,-0.042862312566210196,-0.3953638605316176,11.745994038128337
19,1572,-0.17194904074500464,0.9583247839384577,-0.40445980026834205,0.0180039471002098,1,0.9267715959750153,5.1564492902354395,2.564053640131866,2.257070024805198,0.2555735518589442,-0.22111331809394075,1.898671087673148,0,1.420368357797517,0.652642827195308,10.32439206610465
20,661,-0.19049600623940308,-0.3752476563614442,-0.40445980026834205,-0.17365097364395896,1,-0.805709498695394,-0.21611808231326896,0.23095336096776006,-0.51506614948417,0.11457590114467854,-0.22111331809394075,-0.5312130480655388,0,-0.36802468375814956,-0.40671248149516126,11.298017812918202
21,1142,-0.19049600623940308,-1.01028215174235,-0.7276359118629011,0.0180039471002098,1,-0.9730167293457558,-0.13224227492451035,-0.6763634142627257,-0.8993051033166897,-0.7004394209031,-0.22111331809394075,-0.8606422320248328,0,-1.0996400189400133,-0.8953846146063703,11.89905417784385
22,1379,-0.19049600623940308,0.3867937380956426,-0.40445980026834205,-0.17365097364395896,1,-0.1448329438052955,-0.21611808231326896,0.6198034074951111,-0.0825927199980953,0.5031752066970593,-0.22111331809394075,-0.15500113295802487,0,0.6887530226156534,-0.22054562871284472,11.019708275579323
23,536,-0.19049600623940308,-0.8832752526661687,-0.40445980026834205,-0.17365097364395896,0,-0.748251729534275,-0.21611808231326896,-0.6763634142627257,-0.7187876752032076,-0.28176604996715615,-0.22111331809394075,-0.7123618180760809,1,-0.9370588333440435,-0.7122366380516809,11.533460829364145
24,761,-0.19049600623940308,0.32329028855755204,0.24189242292077603,-0.17365097364395896,1,-0.27891707089560414,-0.21611808231326896,0.49018672531932744,-0.11238495235352411,0.15720120248777725,-0.22111331809394075,-0.08002374076918284,0,0.5261718370196837,-0.18886575016727872,11.153909308499472
25,1034,-0.19049600623940308,-0.43875110589953475,-0.5660478560656216,-0.17365097364395896,0,-0.9207387599782912,-0.21611808231326896,-0.0282800033838073,-0.833983973971771,-0.6596886548007111,-0.22111331809394075,-0.813283536300034,1,-0.36802468375814956,-0.8527863261002873,11.18930046594943
26,247,-0.19049600623940308,0.3867937380956426,0.8882446461098942,-0.17365097364395896,1,0.5170999806395156,-0.21611808231326896,-0.28751336773537467,1.6618025022967797,0.2365021933230261,-0.22111331809394075,3.073178321532104,0,0.36359065142371405,0.3211506271219412,12.833182821231196
27,253,7.903399735516079,-0.12123385820908193,0.24189242292077603,-0.17365097364395896,0,1.0300640423485568,-0.21611808231326896,-0.6763634142627257,0.6441508563947962,0.5224095682973869,-0.22111331809394075,0.4839405078197936,1,-0.2867340909601647,0.7391353223640114,9.50711400123808
28,1542,-0.18307722004164367,-0.8197718031280782,0.0803043671234965,-0.17365097364395896,1,-0.9721519159567158,-0.21611808231326896,-0.6763634142627257,-0.41263306499220426,-0.6988093902590043,-0.22111331809394075,-0.4321801300982679,0,-1.0183494261420283,-0.8932705556234382,12.026445462926471
29,631,-0.19049600623940308,-0.8197718031280782,-0.5660478560656216,-0.17365097364395896,1,-0.6902659917991469,-0.21611808231326896,-0.6763634142627257,-0.6476295952584216,-0.1719834860873204,-0.22111331809394075,-0.6500213108695682,0,-0.8557682405460587,-0.6649874197831471,11.857849923373577
30,1477,-0.19049600623940308,0.1962833894813709,-0.40445980026834205,-0.17365097364395896,1,-0.4884012505294437,-0.21611808231326896,0.36057004314354374,-0.5404984398702292,-0.2898347016554292,-0.22111331809394075,-0.5546656793047203,0,0.4448812442216989,-0.5004995371844722,11.202148026625801
31,238,-0.19049600623940308,-0.24824075728526307,-0.40445980026834205,-0.17365097364395896,0,-0.3781851081632484,-0.21611808231326896,-0.4171300499111584,-0.45554469970968114,-0.5442824851987456,-0.22111331809394075,-0.48173866714857333,1,-0.12415290536419504,-0.4106907881578758,11.532695435900774
32,457,-0.19049600623940308,0.7043109857860954,1.8577729808935712,-0.17365097364395896,1,1.4536146153580642,-0.21611808231326896,-0.0282800033838073,1.257004156999109,0.06591948641842607,-0.22111331809394075,1.919039228313153,0,0.20100946582774434,1.7719894923307704,12.927236370066032
33,370,-0.19049600623940308,-0.9467787022042593,-0.7276359118629011,-0.17365097364395896,0,-0.970638492525896,-0.21611808231326896,-0.6763634142627257,-0.899303950604439,-0.7004394209031,-0.22111331809394075,-0.8705093703466771,1,-1.0183494261420283,-0.8934467272053492,11.628208771196423
34,1556,-0.3512685219310465,-0.7562683535899876,-0.40445980026834205,-0.17365097364395896,0,-0.3964024022033747,-0.21611808231326896,-0.6763634142627257,-0.3229462883304933,0.3863835110476126,-0.22111331809394075,-0.3655712238087521,1,-0.7744776477480738,-0.42553500564969776,11.53795808523472
35,981,-0.19049600623940308,-0.9467787022042593,-0.7276359118629011,-0.17365097364395896,0,-0.9557204615649568,-0.21611808231326896,-0.6763634142627257,-0.8993047190792728,-0.7004394209031,-0.22111331809394075,-0.8705100435957437,1,-1.0183494261420283,-0.8812908880534892,11.636555494689182
36,79,-0.19049600623940308,-1.01028215174235,-0.40445980026834205,0.0180039471002098,1,-0.9730167293457558,3.318983128457071,-0.6763634142627257,-0.8993047190792728,-0.7004394209031,-0.22111331809394075,-0.8230544000053374,0,-1.0996400189400133,-0.8953846146063703,10.826496141447427
37,1045,-0.19049600623940308,-0.5657580049757159,-0.40445980026834205,-0.17365097364395896,0,-0.4127862918587364,-0.21611808231326896,-0.6763634142627257,-0.7840215826544938,-0.13644881804603728,-0.22111331809394075,-0.7695122482272513,1,-0.5306058693541192,-0.4388852881269143,11.415913949988731
38,943,-0.17825500901310012,-0.05773040867099137,-0.5660478560656216,-0.17365097364395896,1,-0.7165766419406034,-0.21611808231326896,0.7494200896708948,-0.6777111583887631,-0.5705341287219046,-0.22111331809394075,-0.6763753089617783,0,0.11971887302975949,-0.6864264442722259,11.26054993256101
39,1423,-0.19049600623940308,-0.8197718031280782,-0.5660478560656216,-0.17365097364395896,0,-0.3093589345965046,-0.21611808231326896,-0.6763634142627257,-0.23199729175432227,-0.6765594719671,-0.22111331809394075,-0.28589219676247307,1,-0.8557682405460587,-0.3546083267723238,12.175335654758696
40,1311,-0.19049600623940308,0.06927649040518975,-0.40445980026834205,-0.17365097364395896,1,-0.08113035716191891,-0.21611808231326896,-0.28751336773537467,-0.05397318023899286,0.5639753497218235,-0.22111331809394075,-0.12992799121524892,0,0.2823000586257292,-0.16863808147541998,11.418572808238174
41,819,-0.16712682971646103,-0.24824075728526307,-0.08128368867378302,-0.17365097364395896,0,-0.5164112589803639,-0.21611808231326896,-0.0282800033838073,-0.010329573242354156,-0.5944874290368888,2.570333192117607,-0.004587192716838252,1,-0.36802468375814956,-0.5145146912118209,11.762612348025913
42,1352,-0.19049600623940308,-0.8197718031280782,-0.5660478560656216,-0.17365097364395896,1,-0.8801963083000988,-0.21611808231326896,-0.4171300499111584,-0.7571361063577838,-0.7004394209031,-0.22111331809394075,-0.7459582930035284,0,-0.8557682405460587,-0.8197506310603341,11.920729619247382
43,436,-0.19049600623940308,0.06927649040518975,0.0803043671234965,-0.17365097364395896,0,0.40298785395569525,-0.21611808231326896,-0.4171300499111584,0.3978811845546528,0.2581000993572922,-0.22111331809394075,0.2659347176516802,1,0.2823000586257292,0.22584180130808296,11.666372479877388
44,393,-0.19049600623940308,-0.43875110589953475,-0.40445980026834205,-0.17365097364395896,0,3.787262089285699,-0.21611808231326896,-0.6763634142627257,2.635701417775729,-0.46408497750924427,-0.22111331809394075,2.226454850913379,1,-0.36802468375814956,2.983490807277557,15.352899692799273
45,1532,-0.19049600623940308,-0.12123385820908193,-0.24287174447106255,0.20965886784437857,0,0.8433793704966721,-0.21611808231326896,-0.0282800033838073,1.5598262760934871,2.187648874305408,-0.22111331809394075,1.283897068643367,1,0.03842828023177465,0.5846913339932474,11.373561131797997
46,1019,-0.19049600623940308,2.101386875624088,-0.5660478560656216,-0.17365097364395896,1,-0.09409045061007129,-0.21611808231326896,2.564053640131866,-0.21674114511698864,-0.1308252123239076,-0.22111331809394075,-0.2725265196654198,0,2.883599028161244,-0.1791985107814936,9.855556852839358
47,971,-0.19049600623940308,-0.1847373077471725,-0.5660478560656216,-0.17365097364395896,0,-0.6204595522559263,-0.21611808231326896,0.49018672531932744,-0.5374840973347831,-0.4526054866982013,-0.22111331809394075,-0.5535245221366305,1,-0.042862312566210196,-0.6081061964452105,11.118011767531296
48,1439,-0.19049600623940308,-0.12123385820908193,-0.40445980026834205,-0.17365097364395896,1,0.5195828598794493,-0.21611808231326896,0.23095336096776006,0.1448589243502104,1.4544627206218703,-0.22111331809394075,0.044265779311545045,0,0.03842828023177465,0.3208483166873819,11.4094892746564
49,1015,-0.19049600623940308,0.9583247839384577,-0.40445980026834205,-0.17365097364395896,0,1.3739462763329267,-0.21611808231326896,0.7494200896708948,-0.7523012469411469,2.178646215058068,-0.22111331809394075,-0.7414448312602394,1,1.420368357797517,1.0170195670913482,9.999908324852438
50,256,-0.19049600623940308,-0.12123385820908193,-0.24287174447106255,-0.17365097364395896,1,-0.23179511895359572,-0.21611808231326896,0.23095336096776006,0.6537110675642583,-0.7004394209031,-0.22111331809394075,0.5367090964202186,0,0.03842828023177465,-0.29140606707542005,12.29633602266791
51,1285,-0.19049600623940308,-0.24824075728526307,-0.5660478560656216,-0.17365097364395896,0,-0.2823923234994612,-0.21611808231326896,0.36057004314354374,-0.30519682509500684,0.37375077355587205,-0.22111331809394075,-0.3500211901147267,1,-0.12415290536419504,-0.33263479770372695,11.055730596092443
52,1084,-0.19049600623940308,-0.05773040867099137,-0.5660478560656216,-0.17365097364395896,0,-0.08686925881158784,-0.21611808231326896,0.23095336096776006,-0.626469256473266,-0.7004394209031,-0.22111331809394075,-0.6314830611929073,1,0.11971887302975949,-0.17331437994566581,11.473244169518031
53,998,2.3294690673052174,0.7678144353241859,0.40348047871805554,-0.17365097364395896,0,0.9146849640497929,-0.21611808231326896,0.10133667879197639,0.3473643386448137,1.9528185095637813,-0.22111331809394075,0.6419998644626492,1,0.36359065142371405,0.8028460132463102,9.99129646320433
54,638,-0.19049600623940308,-0.43875110589953475,-0.5660478560656216,-0.17365097364395896,0,0.09967185401771667,-0.21611808231326896,-0.157896685559591,-0.2615021145219227,-0.6464854065835369,-0.22111331809394075,-0.31174092143011006,1,-0.36802468375814956,-0.021312834386515794,12.030472314245655
55,711,-0.19049600623940308,-0.7562683535899876,-0.40445980026834205,-0.17365097364395896,1,-0.11951509943445658,-0.21611808231326896,-0.546746732086942,-0.47318350256910535,-0.7004394209031,-0.22111331809394075,-0.49719175297699114,0,-0.7744776477480738,-0.19991558412790117,12.43334608850407
56,1294,-0.19049600623940308,0.3867937380956426,2.0193610366908508,-0.17365097364395896,1,1.5658332331265814,-0.21611808231326896,-0.4171300499111584,1.2798743522893934,-0.6107877354778444,-0.22111331809394075,1.6841493614253091,0,-0.042862312566210196,1.748908196355117,13.469491349833389
57,736,-0.19049600623940308,2.0378834260859975,-0.24287174447106255,-0.17365097364395896,1,5.036720258995713,-0.21611808231326896,2.69367032230765,2.750155369854875,2.2037861776819536,-0.22111331809394075,2.326726210538881,0,2.8023084353632592,4.001601882240511,12.813702642872162
58,722,-0.19049600623940308,-0.8197718031280782,-0.40445980026834205,0.9762785508210536,1,-0.45278823516877886,1.2232330745849913,-0.6763634142627257,-0.8992970343309351,-0.7004394209031,-0.22111331809394075,-0.5551645568631597,0,-0.8557682405460587,-0.47148055421209,11.296439199119385
59,636,-0.2708674265128293,-0.1847373077471725,0.5650685345153351,-0.17365097364395896,0,0.7015084636514473,-0.21611808231326896,-0.28751336773537467,0.46270933729371083,0.5783196193898645,-0.22111331809394075,0.327976975521636,1,-0.36802468375814956,0.4714144161971207,11.887666737776307
60,1236,-0.19049600623940308,-1.01028215174235,-0.7276359118629011,-0.17365097364395896,0,-0.9730167293457558,-0.21611808231326896,-0.6763634142627257,-0.8993051033166897,-0.7004394209031,-0.22111331809394075,-0.8630682850367574,1,-1.0996400189400133,-0.8953846146063703,11.669426438141844
61,1523,-0.19049600623940308,-0.31174420682335363,0.0803043671234965,-0.17365097364395896,0,0.9089512512804582,-0.21611808231326896,-0.6763634142627257,0.773745299648794,1.779244696427266,-0.22111331809394075,0.5952235291805632,1,-0.20544349816217988,0.6381220607278745,11.63669552854265
62,264,-0.19049600623940308,-0.7562683535899876,-0.5660478560656216,-0.17365097364395896,1,0.6307797006288158,-0.21611808231326896,-0.6763634142627257,0.2535128126215096,1.744606545240235,-0.22111331809394075,0.13945579160597985,0,-0.7744776477480738,0.41145618000952655,11.979126141493923
63,346,-0.19049600623940308,0.2597868390194614,-0.08128368867378302,-0.17365097364395896,0,1.3897831715197204,-0.21611808231326896,0.10133667879197639,-0.038103790684314263,3.0459415099539227,-0.22111331809394075,-0.11602506136295337,1,0.5261718370196837,1.02992413546633,10.410532510574704
64,1361,-0.19049600623940308,-0.9467787022042593,-0.7276359118629011,-0.17365097364395896,1,-0.970638492525896,-0.21611808231326896,-0.6763634142627257,-0.8993004924676871,-0.7004394209031,-0.22111331809394075,-0.8705063407258767,0,-1.0183494261420283,-0.8934467272053492,11.962544449430526
65,755,-0.19049600623940308,-0.6292614545138064,-0.5660478560656216,1.9345531545418975,0,-0.23719025728112147,1.388415553382089,-0.6763634142627257,-0.23234733204110253,-0.3838874698197428,-0.22111331809394075,-0.2861988617123639,1,-0.6118964621521041,-0.29580225273042754,10.581452195435343
66,40,-0.19049600623940308,-0.9467787022042593,-0.7276359118629011,-0.17365097364395896,0,-0.9511801912724972,-0.21611808231326896,-0.6763634142627257,-0.899303950604439,-0.6592811471396872,-0.22111331809394075,-0.8705093703466771,1,-1.0183494261420283,-0.8775912848333579,11.618200310889373
67,1023,-0.19049600623940308,0.5138006371718237,-0.5660478560656216,-0.17365097364395896,1,0.07915112951588237,-0.21611808231326896,0.7494200896708948,-0.5150611543977505,0.32281231592788595,-0.22111331809394075,-0.533880124243349,0,0.8513342082116231,-0.03803398391201775,10.96269539431219
68,771,-0.19049600623940308,-0.6927649040518971,-0.5660478560656216,0.20965886784437857,1,-0.5515066835276882,-0.21611808231326896,-0.6763634142627257,-0.46587492266257663,-0.36017052394815247,-0.22111331809394075,-0.49078881772795313,0,-0.6931870549500889,-0.5519204985126588,11.869427640339666
69,680,-0.19049600623940308,-0.6927649040518971,-0.5660478560656216,-0.17365097364395896,0,-0.7708665996576693,-0.21611808231326896,-0.6763634142627257,-0.2458321441866063,-0.6515385015802332,-0.22111331809394075,-0.29801269971062827,1,-0.6931870549500889,-0.7306641855195728,11.817200364247233
70,486,-0.19049600623940308,-0.9467787022042593,-0.7276359118629011,-0.17365097364395896,0,-0.9663144255806961,-0.21611808231326896,-0.6763634142627257,-0.8992347878694001,-0.7004394209031,-0.22111331809394075,-0.8704487779306723,1,-1.0183494261420283,-0.8899232955671288,11.630658581134183
71,930,-0.19049600623940308,-0.9467787022042593,-0.5660478560656216,-0.17365097364395896,1,-0.970638492525896,-0.21611808231326896,-0.6763634142627257,-0.8992735958485053,-0.7004394209031,-0.22111331809394075,-0.8689481057609539,0,-1.0183494261420283,-0.8934467272053492,11.940301906867896
72,687,-0.19049600623940308,0.2597868390194614,-0.08128368867378302,-0.17365097364395896,1,0.4786983745058915,-0.21611808231326896,0.36057004314354374,1.909089250579412,1.5554414889929462,-0.22111331809394075,1.5898810271032138,0,0.5261718370196837,0.2875339182048454,11.795841609556197
73,1401,-0.19049600623940308,0.06927649040518975,0.40348047871805554,-0.17365097364395896,0,4.132452353520991,-0.21611808231326896,-0.4171300499111584,1.747790225346159,4.8778514493207155,-0.22111331809394075,1.4586301116726041,1,0.2823000586257292,3.2647663549566808,11.957830871603413
74,773,-0.19049600623940308,-0.43875110589953475,-0.7276359118629011,-0.17365097364395896,1,0.15824696207747527,-0.21611808231326896,-0.157896685559591,-0.8993024136547715,-0.7004394209031,-0.22111331809394075,-0.8705080238485435,0,-0.36802468375814956,0.02641662761430725,12.167554344871117
75,589,-0.19049600623940308,-0.5657580049757159,0.0803043671234965,-0.17365097364395896,0,0.37730289630120895,-0.21611808231326896,-0.6763634142627257,1.0413197835428407,1.8446904267877022,-0.22111331809394075,0.8494268920453957,1,-0.5306058693541192,0.2049126173770545,11.59103311513962
76,1022,10.769139596165868,1.1488351325527295,0.40348047871805554,-0.17365097364395896,0,-0.1099710188730118,-0.21611808231326896,2.175203593604515,-0.13294203839417354,-0.42463823592213173,-0.22111331809394075,0.06628472666314693,1,-0.2867340909601647,0.043221987155962746,7.207903530055746
77,623,-0.19049600623940308,0.6408075362480048,-0.08128368867378302,-0.17365097364395896,1,4.4468889888286345,-0.21611808231326896,1.397503500549813,4.723441589861699,8.723908754064183,-0.22111331809394075,4.055492134440983,0,1.0139153938075929,3.5209825521384546,11.165021998100897
78,1068,10.412318236412235,0.5773040867099143,0.40348047871805554,-0.17365097364395896,0,1.2322275766441733,-0.21611808231326896,0.10133667879197639,1.504724325087985,0.24571186646216597,-0.22111331809394075,1.3088056009893303,1,0.6074624298176686,0.9781074927651714,8.701868432472299
